sourceName,sourceVersion,device,type,unit,creationDate,startDate,endDate,value
"Oura","6181",,"SleepAnalysis",,2022-02-26 08:48:56 -0600,2022-02-26 00:18:47 -0600,2022-02-26 00:38:47 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-27 07:59:58 -0600,2022-02-26 00:19:15 -0600,2022-02-26 00:39:15 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-26 08:14:20 -0600,2022-02-26 00:19:18 -0600,2022-02-26 00:39:18 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-26 08:48:56 -0600,2022-02-26 01:06:17 -0600,2022-02-26 01:06:47 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-27 07:59:58 -0600,2022-02-26 01:06:45 -0600,2022-02-26 01:07:15 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-26 08:14:20 -0600,2022-02-26 01:06:48 -0600,2022-02-26 01:07:18 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-26 08:48:56 -0600,2022-02-26 01:08:17 -0600,2022-02-26 01:46:47 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-27 07:59:58 -0600,2022-02-26 01:08:45 -0600,2022-02-26 01:47:15 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-26 08:14:20 -0600,2022-02-26 01:08:48 -0600,2022-02-26 01:47:18 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-26 08:48:56 -0600,2022-02-26 01:47:47 -0600,2022-02-26 02:14:47 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-27 07:59:58 -0600,2022-02-26 01:48:15 -0600,2022-02-26 02:15:15 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-26 08:14:20 -0600,2022-02-26 01:48:18 -0600,2022-02-26 02:15:18 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-26 08:48:56 -0600,2022-02-26 02:22:47 -0600,2022-02-26 02:29:17 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-27 07:59:58 -0600,2022-02-26 02:23:15 -0600,2022-02-26 02:29:45 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-26 08:14:20 -0600,2022-02-26 02:23:18 -0600,2022-02-26 02:29:48 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-26 08:48:56 -0600,2022-02-26 02:29:47 -0600,2022-02-26 02:30:17 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-27 07:59:58 -0600,2022-02-26 02:30:15 -0600,2022-02-26 02:30:45 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-26 08:14:20 -0600,2022-02-26 02:30:18 -0600,2022-02-26 02:30:48 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-26 08:48:56 -0600,2022-02-26 02:31:17 -0600,2022-02-26 02:31:47 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-27 07:59:58 -0600,2022-02-26 02:31:45 -0600,2022-02-26 02:32:15 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-26 08:14:20 -0600,2022-02-26 02:31:48 -0600,2022-02-26 02:32:18 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-26 08:14:20 -0600,2022-02-26 02:32:48 -0600,2022-02-26 02:33:18 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-26 08:48:56 -0600,2022-02-26 02:37:17 -0600,2022-02-26 03:03:17 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-27 07:59:58 -0600,2022-02-26 02:37:45 -0600,2022-02-26 03:03:45 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-26 08:14:20 -0600,2022-02-26 02:37:48 -0600,2022-02-26 03:03:48 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-26 08:48:56 -0600,2022-02-26 03:04:17 -0600,2022-02-26 03:04:47 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-27 07:59:58 -0600,2022-02-26 03:04:45 -0600,2022-02-26 03:05:15 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-26 08:14:20 -0600,2022-02-26 03:04:48 -0600,2022-02-26 03:05:18 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-26 08:48:56 -0600,2022-02-26 03:05:47 -0600,2022-02-26 03:08:47 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-27 07:59:58 -0600,2022-02-26 03:06:15 -0600,2022-02-26 03:09:15 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-26 08:14:20 -0600,2022-02-26 03:06:18 -0600,2022-02-26 03:09:18 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-26 08:48:56 -0600,2022-02-26 03:17:17 -0600,2022-02-26 03:18:17 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-27 07:59:58 -0600,2022-02-26 03:17:45 -0600,2022-02-26 03:18:45 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-26 08:14:20 -0600,2022-02-26 03:17:48 -0600,2022-02-26 03:18:48 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-26 08:48:56 -0600,2022-02-26 03:19:17 -0600,2022-02-26 03:21:47 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-27 07:59:58 -0600,2022-02-26 03:19:45 -0600,2022-02-26 03:22:15 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-26 08:14:20 -0600,2022-02-26 03:19:48 -0600,2022-02-26 03:22:18 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-26 08:48:56 -0600,2022-02-26 03:23:17 -0600,2022-02-26 03:47:17 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-27 07:59:58 -0600,2022-02-26 03:23:45 -0600,2022-02-26 03:47:45 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-26 08:14:20 -0600,2022-02-26 03:23:48 -0600,2022-02-26 03:47:48 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-26 08:48:56 -0600,2022-02-26 03:58:17 -0600,2022-02-26 03:59:17 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-27 07:59:58 -0600,2022-02-26 03:58:45 -0600,2022-02-26 03:59:45 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-26 08:14:20 -0600,2022-02-26 03:58:48 -0600,2022-02-26 03:59:48 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-26 08:48:56 -0600,2022-02-26 04:01:47 -0600,2022-02-26 04:05:47 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-26 08:14:20 -0600,2022-02-26 04:01:48 -0600,2022-02-26 04:05:48 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-27 07:59:58 -0600,2022-02-26 04:02:15 -0600,2022-02-26 04:06:15 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-26 08:48:56 -0600,2022-02-26 04:09:47 -0600,2022-02-26 04:10:47 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-27 07:59:58 -0600,2022-02-26 04:10:15 -0600,2022-02-26 04:11:15 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-26 08:48:56 -0600,2022-02-26 04:11:47 -0600,2022-02-26 04:12:17 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-27 07:59:58 -0600,2022-02-26 04:12:15 -0600,2022-02-26 04:12:45 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-26 08:48:56 -0600,2022-02-26 04:12:47 -0600,2022-02-26 04:13:47 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-27 07:59:58 -0600,2022-02-26 04:13:15 -0600,2022-02-26 04:14:15 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-26 08:48:56 -0600,2022-02-26 04:37:17 -0600,2022-02-26 04:37:47 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
"Oura","6181",,"SleepAnalysis",,2022-02-27 07:59:58 -0600,2022-02-26 04:37:45 -0600,2022-02-26 04:38:15 -0600,HKCategoryValueSleepAnalysisAsleepUnspecified
