sourceName,sourceVersion,device,type,unit,creationDate,startDate,endDate,value
"Power Sync for Fitbit","2",,"DietaryEnergyConsumed","Cal",2019-08-09 05:38:25 -0600,2017-03-01 00:00:00 -0600,2017-03-01 23:00:00 -0600,624
