sourceName,sourceVersion,device,type,unit,creationDate,startDate,endDate,value
"Power Sync for Fitbit","2",,"DietaryWater","mL",2019-08-08 20:34:49 -0600,2017-03-01 00:00:00 -0600,2017-03-01 23:00:00 -0600,750
"Power Sync for Fitbit","2",,"DietaryWater","mL",2019-08-09 05:38:25 -0600,2017-03-02 00:00:00 -0600,2017-03-02 23:00:00 -0600,250
